dataset_system,incident_id,root_cause_service,fault_type,repetition_id,inject_time,metric_start,metric_end,log_start,log_end,trace_start,trace_end,common_start,common_end,pre_onset_common_duration,post_onset_common_duration,eligible,exclusion_reason
RCAEval RE3-TT,ts-auth-service_f3/4,ts-auth-service,f3,4,1733836446.0,1733835546.0,1733837346.0,1733835546.0007677,1733837345.6553502,1733835546.0,1733837345.651,1733835546.0007677,1733837345.651,899.9992322921753,899.6510000228882,True,
RCAEval RE3-TT,ts-auth-service_f4/1,ts-auth-service,f4,1,1733598330.0,1733597430.0,1733599230.0,1733597430.034267,1733599228.995527,1733597430.402,1733599228.99,1733597430.402,1733599228.99,899.5980000495911,898.9900000095367,True,
RCAEval RE3-TT,ts-auth-service_f4/2,ts-auth-service,f4,2,1733651436.0,1733650536.0,1733652336.0,1733650537.4246664,1733652335.893604,1733650537.422,1733652335.889,1733650537.4246664,1733652335.889,898.5753335952759,899.8889999389648,True,
RCAEval RE3-TT,ts-auth-service_f4/3,ts-auth-service,f4,3,1733653563.0,1733652663.0,1733654463.0,1733652663.0812166,1733654462.9015667,1733652663.078,1733654462.896,1733652663.0812166,1733654462.896,899.9187834262848,899.8959999084473,True,
RCAEval RE3-TT,ts-route-service_f1/1,ts-route-service,f1,1,1733600467.0,1733599567.0,1733601367.0,1733599568.7353005,1733601366.6883712,1733599568.731,1733601366.681,1733599568.7353005,1733601366.681,898.2646994590759,899.680999994278,True,
RCAEval RE3-TT,ts-route-service_f1/2,ts-route-service,f1,2,1733655701.0,1733654801.0,1733656601.0,1733654801.3644743,1733656600.9866488,1733654801.357,1733656600.978,1733654801.3644743,1733656600.978,899.6355257034302,899.9779999256134,True,
RCAEval RE3-TT,ts-route-service_f1/3,ts-route-service,f1,3,1733657818.0,1733656918.0,1733658718.0,1733656918.0028408,1733658717.996644,1733656918.001,1733658717.997,1733656918.0028408,1733658717.996644,899.99715924263,899.9966440200806,True,
RCAEval RE3-TT,ts-route-service_f2/1,ts-route-service,f2,1,1733602594.0,1733601694.0,1733603494.0,1733601694.5092819,1733603493.9720352,1733601694.504,1733603493.964,1733601694.5092819,1733603493.964,899.490718126297,899.9639999866486,True,
RCAEval RE3-TT,ts-route-service_f2/2,ts-route-service,f2,2,1733659934.0,1733659034.0,1733660834.0,1733659034.0167098,1733660833.9920797,1733659034.511,1733660833.993,1733659034.511,1733660833.9920797,899.489000082016,899.9920797348022,True,
RCAEval RE3-TT,ts-route-service_f2/3,ts-route-service,f2,3,1733662062.0,1733661162.0,1733662962.0,1733661164.3459156,1733662960.6824648,1733661164.343,1733662960.678,1733661164.3459156,1733662960.678,897.654084444046,898.6779999732971,True,
RCAEval RE3-TT,ts-route-service_f3/1,ts-route-service,f3,1,1733604722.0,1733603822.0,1733605622.0,1733603822.0815125,1733605621.4179251,1733603822.0,1733605621.413,1733603822.0815125,1733605621.413,899.9184875488281,899.4130001068115,True,
RCAEval RE3-TT,ts-route-service_f3/2,ts-route-service,f3,2,1733664189.0,1733663289.0,1733665089.0,1733663289.0039973,1733665088.9992614,1733663289.002,1733665089.0,1733663289.0039973,1733665088.9992614,899.9960026741028,899.999261379242,True,
RCAEval RE3-TT,ts-route-service_f3/3,ts-route-service,f3,3,1733666306.0,1733665406.0,1733667206.0,1733665407.531643,1733667204.046398,1733665407.529,1733667204.038,1733665407.531643,1733667204.038,898.4683570861816,898.0380001068115,True,
RCAEval RE3-TT,ts-route-service_f3_1/1,ts-route-service_f3,1,1,1733608978.0,1733608078.0,1733609878.0,1733608078.6935494,1733609877.9973054,1733608078.689,1733609877.991,1733608078.6935494,1733609877.991,899.3064506053925,899.9909999370575,True,
RCAEval RE3-TT,ts-route-service_f3_1/2,ts-route-service_f3,1,2,1733672669.0,1733671769.0,1733673569.0,1733671769.798294,1733673566.4841475,1733671769.796,1733673566.477,1733671769.798294,1733673566.477,899.2017059326172,897.4769999980927,True,
RCAEval RE3-TT,ts-route-service_f3_1/3,ts-route-service_f3,1,3,1733674797.0,1733673897.0,1733675697.0,1733673897.0044122,1733675696.554108,1733673897.001,1733675696.546,1733673897.0044122,1733675696.546,899.9955878257751,899.5460000038147,True,
RCAEval RE3-TT,ts-route-service_f4/1,ts-route-service,f4,1,1733606851.0,1733605951.0,1733607751.0,1733605951.4252813,1733607750.8612702,1733605952.286,1733607750.857,1733605952.286,1733607750.857,898.7139999866486,899.8570001125336,True,
RCAEval RE3-TT,ts-route-service_f4/2,ts-route-service,f4,2,1733668424.0,1733667524.0,1733669324.0,1733667524.3383796,1733669323.1702979,1733667524.297,1733669323.163,1733667524.3383796,1733669323.163,899.6616203784943,899.1630001068115,True,
RCAEval RE3-TT,ts-route-service_f4/3,ts-route-service,f4,3,1733670551.0,1733669651.0,1733671451.0,1733669651.0582643,1733671450.9929028,1733669651.001,1733671450.996,1733669651.0582643,1733671450.9929028,899.9417357444763,899.9929027557373,True,
